col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
-0.49033162407344577,-0.3411916758311516,1.293739858819407,-0.5808249446823014,-1.3002160891942118,-0.6268340603809135,0.20220716458108967,0.19908123890158647,0.7299928954988931,0.4871312882827987,-0.27398491404167846,0.9044429329517243,-0.19604243368581697,0.43821599760903235,1.3868591626768854,1.0468727467679395,-0.2540035574937575,-1.9628953021503752,-0.2352039522677513,0.5807221078782805,-1.8828373811680867,1.185392581956775,0.4411935446779196,-1.2511886146537816,-0.2581530763828552
-0.5155115900346017,0.3124117440133688,-0.32945866385030487,-1.1386935727402974,-0.0922936577103262,0.9343676562539319,0.5983663989766842,1.0677175606814597,-0.45245707542176095,1.1217855347740318,-0.2607954436706035,0.40706457442775246,-0.6972157972688411,0.5889643651865376,-1.9318331272367275,0.7522031025077872,1.3998892090804043,0.9626930823861348,-1.8357617295168167,0.8132543624772983,0.25891420466029713,1.4931413092466574,1.4798738824830495,-0.7077138309029708,-0.420671033227812
0.16116974847374613,0.001085265089825435,0.628965154974521,0.013680310813156321,-0.33290060351161294,0.5760638668950391,-3.394092332298026,0.4165793854014586,0.9033307434116796,-0.5758055802368631,1.5762001411810216,-0.39870355120737966,2.4137540834891524,0.859849999388892,0.951434184346027,-0.9655192630284778,0.7128036714346867,0.7310614703016195,1.6764462576746062,-0.5373226477313424,0.5870831738936352,0.4587510665330028,1.1738661167554683,-0.9425598616133225,-1.3001693375718792
2.9306251215260444,1.294485895668882,0.6917348897408596,-0.08080472460705014,-0.3078171033821147,-0.7065279151441988,1.2580106183886601,0.13975456739302156,-0.6303478393418204,0.9891404088005114,0.17022592219084726,-1.3939233414956433,0.01062873339612086,-2.4443934649559496,-0.7090226435288806,0.3306050479164192,-0.08012781299385065,-0.6870119947933533,-0.0673259575161675,0.5599004148029859,0.8139941532664793,0.6861719560163516,1.0307431129582456,-0.14057723711309364,1.3490949397488463
1.5452958958723155,-0.856234393736289,-0.611001744080648,-0.8643382461170065,-1.428109771847176,0.566015213423541,-1.8846120096526204,-1.401374847560903,-1.3169120740192546,0.23903530888937682,0.3686089809381409,1.223026657235585,-1.421300450277415,-0.09325657122401905,-0.8581444195657032,-1.8258909529904606,0.09009612123699177,-0.3225177253009532,-0.45322315757644055,0.5362699784696425,1.0107780857775395,-0.45666127260724154,0.30755402477379573,-0.8722088284779451,1.3890346963601827
-0.48318495899647057,1.5315773676367919,-0.2847438649600078,-0.9339210871147086,0.25647483900437884,-0.583155949558851,0.3303567803609948,0.03983011038362562,-1.1554439117396067,-1.1090574534706708,-0.4100430330941456,-0.9154297588616469,-0.23420167783286003,1.600915031703852,0.7739797652931371,-0.2494147346817691,1.4149511741907908,-0.9378490817926878,1.3393617826948112,0.40623997388935346,-0.6457612524602905,-2.4493041030036493,-0.6889428321459804,-1.069155914967953,-0.04015410304550134
-2.1775415858885028,-0.11537927330968153,-0.07107904559419571,-1.4483283990540505,-0.31942938241300994,0.40535974420491244,-0.9325388099580788,-0.20034866386336334,0.18892064284099264,1.7969853132532159,0.5905927564724957,-0.9755299877966502,-2.2931083783928594,-0.48601080628633014,0.21411606502745986,-0.9738178548466885,0.17554458594636344,0.631620246576013,-0.11214166834909023,-1.2145231680809498,-0.08770003101809982,0.01090014597743958,-0.9915640318992363,-1.2012539477174151,-0.018995607372241027
-0.4698804571289141,0.12790934701838155,0.6828945970840193,-0.007744432560487934,0.8432724384769789,1.1542678589512831,1.016292483541395,-0.044495675592640206,1.101771262581673,-1.170295846615045,-0.08215366450270942,-0.7296772042688491,-1.1290325251096203,-1.8750765011325805,1.8728383407408637,-0.9729885271378366,-1.2215378518126025,0.5415864810168558,1.1719390005975745,-0.14062770718807885,1.0648397303827408,-2.545310435132856,-1.0783282678420374,-0.8768133078813747,-1.1049291111295385
1.1229040534988741,0.12417210805782992,-0.3124796637598225,-0.02575182377253925,-0.47648578007217274,1.5445458602141007,-1.8765668440814853,-1.8365148688208197,-0.8732853120194318,0.5611530685325489,0.526709225066456,-1.9280364110733548,0.45250493187630586,0.5960753613960701,0.7000107002160618,-0.8621294278838708,-0.13584266915985038,0.6618518197563575,1.4152670203217486,1.304047989206962,-0.5063225498538046,-0.24542110941037454,1.9685099577819691,0.0348804152569788,0.550705433935802
0.3975574271818809,-0.992265197368108,0.03267123055736335,0.6858779578626871,1.8741570838232717,0.13343639196892157,-1.8011338968248076,-0.14430923197326248,0.7048046414262855,-0.6318199646123273,0.44023256971055147,-0.953925680947327,0.2568322669041963,0.09585881197704635,0.7873819889487802,-0.4036517930727545,-1.0846907954015252,-1.3684270753633527,-0.39805243940399165,-0.9566012399424222,-0.2542447261370912,0.9796249121363164,-1.684571996289512,0.6336179200766865,-0.540423206652597
0.3435485261713025,0.4330062191491932,-1.809275149884271,2.3482771069223904,1.006004420524971,-0.5583985971355684,-0.13568990092763225,-0.54783125875769,-0.530667671548482,-0.26207090357030616,1.3951860858901541,-0.49030030150073867,1.2137924310698018,-1.022814969370731,0.4161056553969441,2.0144481597098696,0.662164300210862,2.0044835061744704,-1.4387933644558648,0.7437485296876407,-0.9842469196246533,2.0263157383860464,-0.4804288252525952,-0.9268174772533629,-0.9688288440268735
-1.2480407125687956,1.2552936220639592,-1.455450943615894,-0.5074966422630819,0.022580655666666057,-0.06361994350381983,1.2706516451901089,0.469253186107789,-0.4717731444904813,-1.001435090180295,1.1566730327523285,-1.3199413027254663,-1.728176251253925,-0.9664114727655958,0.5243296796730174,1.6221545797072563,1.3247328359090471,0.7874454779498979,-0.9407903633125483,-1.4043227407493144,0.7110913231874423,-0.40761211197637703,0.14747541820723006,0.49844441566286674,0.6288536579201748
0.7504949490237234,1.5323687179965109,-0.4884767134723406,0.8066114862029716,0.1944217147484074,-0.26961510744304745,-0.7643075866594407,1.569874066037405,-0.24581626819944474,-0.4889046554290329,0.8357730913922649,0.1599112678026985,-0.5971205869965867,0.9769515929569692,-0.5007392740911583,1.2204780137931883,-0.7327549177142151,0.07786651491741214,-0.36768689837296326,-1.042789604448676,-0.02138963168408571,-1.0004643601879684,1.2671661772147664,-1.1950180474026537,-1.2999427701075732
-0.30047314799587166,0.7815906520640293,-0.5390479961230142,0.06586023135123979,0.07276204219945652,0.01582786808698407,-0.01400592275265241,1.589182415029434,-1.775953751059364,0.023045130383731266,-0.15643677133513922,-0.3793348997568564,-0.7914901693519156,1.0994625799431144,-0.9143675511754762,1.2783950830365545,0.4272792668057518,-2.0165258020296304,0.21001919512943099,-0.10594358043271485,1.502585266300537,1.1670281676330712,-1.1422938145505819,1.1405344313017094,-0.4251107148810872
-0.7551881023632515,-0.3220932508550392,-0.4907755744773425,0.9322868474915263,0.9235601128844751,0.6873735069447006,-0.8995921533968039,-1.2476157190928976,-0.122247356826427,-0.6260068943861984,-0.47093937358573534,0.17490848773808546,-0.35583053515100743,-0.7949500296799873,0.6698435500122358,0.09550542780969322,-0.2633250344776515,0.6944688853674194,-1.2541918851754383,-0.7475478883892158,-1.4644476705308302,-0.06225955318450424,-0.6524617254541826,0.09434652264301222,0.30101513710037764
-0.613273834026802,-0.6039532830203347,-0.43754330557924836,-1.5691974827801087,1.5523055423397074,-1.286448294364449,-1.1799298595015772,1.3501300976021078,-1.161167450100174,1.0901405476880373,0.30877416145738523,0.40188186692092964,1.2092455182991833,-1.2026752816752346,0.5900815191941486,-1.6989220068316884,1.4286194483874042,-0.26982066823014417,0.4075974469358674,-0.1613859420022669,-1.3319475090981483,-1.89361146918686,0.6572292806606171,-0.2046940151020541,-0.14479822406921458
0.8523947061101738,-0.09237879068941306,-0.14216670171360327,1.6867553701547155,-0.4775271783766362,1.042943521141855,0.052146692682054595,-2.035456782738088,-0.17848854120731916,0.4630664307855944,0.10823078264562737,0.3192568039111949,-1.7149772097669564,2.908868128529636,-1.2147518548968765,-1.384483260673814,-0.4951985039693415,-0.23922088500049296,1.3301300394879068,-0.5201579860794564,-0.08514569814939406,0.44709028019294983,-0.2891357194865915,0.5447982382545951,-0.29107436427238054
-0.5632095581097593,0.5461797530190827,0.10725640858529209,0.060268137483596176,0.10141842832370872,-0.7925967517370813,-1.272004441602217,-0.6960666960756235,0.47389841909489316,-1.5882230707501144,-1.427982159330895,-0.1353628016022723,-1.0374868471613448,-0.8301099642315899,2.1020519344667896,0.09970608953518456,-1.5503125759267489,-1.1026351993731227,-0.41544908109776085,0.5833742975801482,-1.4642754299297713,-0.17920171975025007,-0.8222316255731129,-0.02379453158460926,0.5785349126950562
