col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
0.17691649496555328,0.27649685740470886,0.6787914633750916,-1.195739507675171,0.9270716309547424,-0.7640972137451172,-0.893791675567627,2.061630964279175,-0.28955352306365967,-0.04861428588628769
0.19969749450683594,0.2705392837524414,0.683288037776947,-1.2057610750198364,0.9288510084152222,-0.7692640423774719,-0.8867035508155823,2.0582327842712402,-0.26521727442741394,-0.04607792943716049
-1.4392966032028198,1.1980525255203247,-0.33499059081077576,-1.9406261444091797,0.8091520667076111,-0.2009476125240326,0.6340141892433167,2.130398750305176,-1.9844391345977783,2.1898069381713867
-1.6146295070648193,-0.10225697606801987,-0.6293954849243164,0.12091431021690369,-0.17041142284870148,0.17637701332569122,0.5438838005065918,-0.5829887986183167,-0.8397016525268555,0.16170522570610046
-1.6115368604660034,-0.10906161367893219,-0.6044245958328247,0.1254630833864212,-0.18380765616893768,0.18538951873779297,0.5445507764816284,-0.5938569903373718,-0.8191267251968384,0.1564892679452896
-0.15449227392673492,0.5419513583183289,0.4408934712409973,1.553452730178833,1.9834568500518799,-2.036219835281372,-0.05983670800924301,0.6279093027114868,-0.8827565908432007,-0.9596065282821655
-1.440367341041565,1.2010141611099243,-0.33033615350723267,-1.8949145078659058,0.7887671589851379,-0.20286478102207184,0.635706901550293,2.134500503540039,-1.9695074558258057,2.212585926055908
0.3030390441417694,-0.5578369498252869,2.2763757705688477,-1.0480163097381592,0.2704578638076782,0.6381784677505493,-0.19664371013641357,-0.6190699934959412,0.22884519398212433,-1.7966835498809814
-1.6186275482177734,-0.11939802765846252,-0.6206457018852234,0.11528372764587402,-0.17185728251934052,0.16718493402004242,0.5673427581787109,-0.5792015790939331,-0.8201029300689697,0.16374877095222473
0.1813020408153534,0.276431679725647,0.6721315979957581,-1.2043349742889404,0.9366239905357361,-0.787251353263855,-0.885088324546814,2.0611793994903564,-0.2838384807109833,-0.05445030331611633
0.295417845249176,-0.5620282292366028,2.2841873168945312,-1.0533875226974487,0.2825218141078949,0.6572907567024231,-0.2067175656557083,-0.6217756867408752,0.225361168384552,-1.7753013372421265
0.16965842247009277,0.2648049294948578,0.6802332401275635,-1.193407416343689,0.9529992341995239,-0.7603932619094849,-0.882296085357666,2.053168773651123,-0.26168540120124817,-0.048181064426898956
0.18406441807746887,0.254222571849823,0.6772753596305847,-1.1987006664276123,0.9194578528404236,-0.7739817500114441,-0.8907395005226135,2.0620853900909424,-0.283927321434021,-0.06384199112653732
-0.14651644229888916,0.559861421585083,0.44887909293174744,1.558945894241333,1.9862163066864014,-2.0450572967529297,-0.0470767542719841,0.6482793092727661,-0.8844302892684937,-0.9436603784561157
-1.4484686851501465,1.2194675207138062,-0.34369730949401855,-1.9196664094924927,0.8119040727615356,-0.21248549222946167,0.6465093493461609,2.1425840854644775,-1.9787129163742065,2.1978776454925537
-1.427913784980774,1.2015019655227661,-0.33459794521331787,-1.9256352186203003,0.8082849383354187,-0.19028693437576294,0.632746160030365,2.1500399112701416,-1.9869871139526367,2.196580410003662
-1.4285627603530884,1.203163504600525,-0.33854395151138306,-1.925919532775879,0.8100049495697021,-0.19793164730072021,0.6337547898292542,2.1371445655822754,-1.991452932357788,2.1771528720855713
-1.410316824913025,1.2015104293823242,-0.33921265602111816,-1.918637990951538,0.8022080063819885,-0.18772560358047485,0.6247596144676208,2.1625583171844482,-1.9860949516296387,2.1879172325134277
-0.14910568296909332,0.5492104887962341,0.4523053467273712,1.554051160812378,1.9926410913467407,-2.0438132286071777,-0.04161699488759041,0.622469425201416,-0.868690550327301,-0.9384624361991882
-1.6085944175720215,-0.10441924631595612,-0.6193259358406067,0.10749249905347824,-0.18581821024417877,0.18941019475460052,0.551766574382782,-0.585699737071991,-0.8305041193962097,0.16595037281513214
-0.15691988170146942,0.5489156246185303,0.45132869482040405,1.5592966079711914,1.9857426881790161,-2.0167465209960938,-0.04762294143438339,0.6509906649589539,-0.8689444065093994,-0.9594988822937012
-0.12778609991073608,0.551985502243042,0.44976523518562317,1.5779789686203003,1.982142686843872,-2.030200719833374,-0.03887185454368591,0.6323907375335693,-0.8851812481880188,-0.944258987903595
0.28691548109054565,-0.5520756840705872,2.2922682762145996,-1.051535964012146,0.27045536041259766,0.6642105579376221,-0.21283401548862457,-0.6236120462417603,0.23634454607963562,-1.7792106866836548
0.30101943016052246,-0.5447934865951538,2.2804408073425293,-1.048193335533142,0.24631817638874054,0.6694582104682922,-0.20097452402114868,-0.6389716267585754,0.23645685613155365,-1.7958956956863403
-1.6267759799957275,-0.11428666114807129,-0.6022723317146301,0.12804415822029114,-0.19741471111774445,0.17553283274173737,0.5539676547050476,-0.5853777527809143,-0.8251103758811951,0.14676399528980255
-1.611862063407898,-0.11796187609434128,-0.6085454821586609,0.09280969947576523,-0.16287843883037567,0.17138825356960297,0.5560874342918396,-0.5849462151527405,-0.8259190320968628,0.15792609751224518
-1.6195247173309326,-0.11078369617462158,-0.6230261325836182,0.11361217498779297,-0.18916469812393188,0.1678059697151184,0.5677798390388489,-0.5924322605133057,-0.8241998553276062,0.1688470095396042
-1.6240757703781128,-0.12236165255308151,-0.6126357913017273,0.11170262098312378,-0.16489502787590027,0.16944319009780884,0.5761176943778992,-0.5809861421585083,-0.8221887350082397,0.17135483026504517
0.3015017807483673,-0.5570207238197327,2.291154623031616,-1.0535222291946411,0.26335299015045166,0.666477382183075,-0.20344045758247375,-0.6298090219497681,0.2277294397354126,-1.8048433065414429
0.3014637231826782,-0.5545860528945923,2.2811574935913086,-1.0616731643676758,0.27651217579841614,0.6577881574630737,-0.2048436850309372,-0.6246643662452698,0.2138165533542633,-1.7889021635055542
0.1790396124124527,0.26913905143737793,0.6853443384170532,-1.2061082124710083,0.9357616305351257,-0.7849256992340088,-0.8924956917762756,2.0587713718414307,-0.28707849979400635,-0.05877188220620155
-1.429206371307373,1.1809039115905762,-0.35722216963768005,-1.9265695810317993,0.8005540370941162,-0.20264510810375214,0.6457220315933228,2.1651182174682617,-1.9828788042068481,2.185863494873047
0.30057278275489807,-0.5432682037353516,2.2956953048706055,-1.0359147787094116,0.2442130595445633,0.6675695776939392,-0.20742303133010864,-0.6111658215522766,0.23909391462802887,-1.7951639890670776
-1.6467140913009644,-0.1153101697564125,-0.6284183263778687,0.11537814140319824,-0.19070982933044434,0.15121741592884064,0.5452296137809753,-0.5905794501304626,-0.819268524646759,0.15490657091140747
-0.14367274940013885,0.5432360172271729,0.4603789150714874,1.5591742992401123,1.9881267547607422,-2.0238211154937744,-0.038768939673900604,0.6610714793205261,-0.8850386142730713,-0.9499812722206116
0.17044423520565033,0.27436649799346924,0.6756362915039062,-1.2061136960983276,0.9383977651596069,-0.7741231322288513,-0.9022427797317505,2.0452163219451904,-0.2857688367366791,-0.05615480616688728
0.3103541135787964,-0.5653813481330872,2.2839012145996094,-1.0713870525360107,0.26414620876312256,0.672143280506134,-0.19256740808486938,-0.6056312322616577,0.2308882772922516,-1.7880983352661133
0.16078931093215942,0.27514898777008057,0.6828808188438416,-1.2073982954025269,0.9242784976959229,-0.7676553130149841,-0.8868637084960938,2.0663254261016846,-0.2943195700645447,-0.06125941872596741
0.19550266861915588,0.2615096867084503,0.6805600523948669,-1.2019610404968262,0.9419953227043152,-0.7543175220489502,-0.9021192193031311,2.0594966411590576,-0.27353161573410034,-0.06173515319824219
-1.6263773441314697,-0.11221621185541153,-0.6218858361244202,0.10674840956926346,-0.21163171529769897,0.1694570630788803,0.5559422373771667,-0.567054271697998,-0.8227340579032898,0.17095838487148285
-1.4057072401046753,1.2147605419158936,-0.3320041596889496,-1.9289417266845703,0.809754490852356,-0.1932826191186905,0.6298936009407043,2.1430859565734863,-1.9734002351760864,2.190739154815674
-1.4294992685317993,1.192392349243164,-0.33164626359939575,-1.9311275482177734,0.8050418496131897,-0.19104216992855072,0.6313661336898804,2.140953302383423,-1.9936981201171875,2.194345235824585
-0.14406679570674896,0.5354564189910889,0.44942545890808105,1.5715473890304565,1.9743156433105469,-2.025712490081787,-0.0495317243039608,0.6323995590209961,-0.8797163367271423,-0.9514473676681519
-0.1557929515838623,0.52906733751297,0.4450693428516388,1.5894348621368408,1.9990264177322388,-2.044999122619629,-0.05862516909837723,0.6595278382301331,-0.890407383441925,-0.9401386976242065
0.30563580989837646,-0.5665578842163086,2.2695531845092773,-1.0540417432785034,0.2647608816623688,0.6659752130508423,-0.1986830234527588,-0.6131204962730408,0.20919553935527802,-1.796201467514038
-0.15302813053131104,0.5381368398666382,0.46529632806777954,1.560870885848999,1.9838287830352783,-2.027194023132324,-0.05163443088531494,0.6299028992652893,-0.8757755756378174,-0.9596970081329346
-1.6166036128997803,-0.11192620545625687,-0.6128119826316833,0.12842421233654022,-0.19033555686473846,0.16625027358531952,0.5582126379013062,-0.6006661057472229,-0.8151282668113708,0.152055025100708
0.29137688875198364,-0.54537433385849,2.282696485519409,-1.0569510459899902,0.26706448197364807,0.6407211422920227,-0.22131852805614471,-0.6291425824165344,0.23080743849277496,-1.820022702217102
-1.4440609216690063,1.203141689300537,-0.33301877975463867,-1.9292857646942139,0.8068156242370605,-0.20506957173347473,0.612744927406311,2.151876211166382,-1.9828453063964844,2.1929314136505127
